DBID	Name	Org	Gene	genelen	phenotype	function	intronlen	intronstat	txn_name	txnlen
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00002527	725
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00005442	704
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00005613	799
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00006798	774
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00006885	794
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00007036	733
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00008594	705
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00011021	716
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00011884	699
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00013622	724
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00015591	730
S000002222	YDL064W	S. cerevisiae	UBC9	UBiquitin-Conjugating	584	Essential gene; conditional mutant arrests at the G2/M phase transition at non-permissive temperature with large-budded cells containing a single nucleus, short spindle, and replicated DNA; conditional mutant has increased resistance to hyperosmotic stress, decreased resistance to amino acid starvation, and elevated levels of protein sumoylation at permissive temperature; conditional and repressible mutants display elevated levels of chromosome loss and gross chromosomal rearrangements
	SUMO transferase involved in conjugation of the SUMO protein modifier to target proteins; required for spindle elongation during mitosis; localizes to condensed nuclear chromosomes	109	Active	SC_Transcript_00015873	785
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00001062	841
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00001254	866
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00002104	824
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00003146	854
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00003561	851
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00004381	869
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00004631	854
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00004921	866
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00004940	846
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00005744	831
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00005864	864
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00006025	864
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00007310	846
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00007480	834
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00007676	839
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00008631	876
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00009696	859
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00009820	849
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00013447	826
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00014042	861
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00014830	853
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00016507	839
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00017307	834
S000002233	YDL075W	S. cerevisiae	RPL31A	Ribosomal Protein of the Large subunit	763	""	Subunit of the cytosolic large ribosomal subunit; involved in translation and regulation of translational fidelity	420	Active	SC_Transcript_00017473	871
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00000287	1126
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00000696	1037
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00000936	1114
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00001927	1028
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00002190	1109
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00002364	1131
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00002369	1103
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00002933	1159
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00003623	1131
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00006170	1147
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00007340	1023
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00008207	1108
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00008449	1123
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00009155	1104
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00010219	1098
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00011998	1153
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00012275	1136
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00012678	1023
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00012687	1034
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00013504	1042
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00013649	1067
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00014559	1145
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00014919	1051
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00015328	1018
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00015391	1137
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00016010	1047
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00017430	1117
S000002240	YDL082W	S. cerevisiae	RPL13A	Ribosomal Protein of the Large subunit	965	""	Subunit of the cytosolic large ribosomal subunit; involved in translation	364	Active	SC_Transcript_00017449	1175
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00003231	1006
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00003323	1023
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00003738	1017
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00003804	981
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00004859	993
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00005089	1063
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00005136	1017
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00005148	1057
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00005301	1005
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00006638	986
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00006878	995
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00007021	1011
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00007737	1000
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00007796	1028
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00009004	1000
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00009934	1012
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00010022	1017
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00010331	992
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00011379	1029
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00011921	1034
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00013149	1024
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00013706	987
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00013800	1018
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00014560	1007
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00014890	1012
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00015146	1012
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00015743	998
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00015792	998
S000002241	YDL083C	S. cerevisiae	RPS16B	Ribosomal Protein of the Small subunit	864	""	Subunit of the cytosolic small ribosomal subunit; involved in DNA recombination, maturation of the small subunit rRNA, and translation	431	Active	SC_Transcript_00017774	1004
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00003420	882
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00003934	915
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00006152	928
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00007951	879
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00009232	910
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00009831	857
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00010270	719
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00012666	706
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00012768	880
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00012807	938
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00013051	900
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00015514	874
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00017698	887
S000002283	YDL125C	S. cerevisiae	HNT1	Histidine triad NucleoTide-binding	588	Non-essential gene; null mutant is sensitive to cicloheximide and streptomycin, and shows decreased competitive fitness
	Adenosine monophosphoramidase involved in nucleotide metabolism; localizes to nucleus and cytoplasm in high-throughput studies	110	Active	SC_Transcript_00017826	729
